Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Key
Deadliest Catch: Sea of Chaos,2010,Sports,0.08,0.0,0.0,0.01,0.09,DeaCatSeaofCha10Spo
Death Connection Portable,2011,Adventure,0.0,0.0,0.01,0.0,0.01,DeaConPor11Adv
Deadly Creatures,2009,Action,0.08,0.12,0.0,0.03,0.23,DeaCre09Act
Deadly Duck,1981,Shooter,0.21,0.01,0.0,0.0,0.22,DeaDuc81Sho
Deathtrap Dungeon,1998,Action,0.19,0.13,0.0,0.02,0.33,DeaDun98Act
Dead Head Fred,2007,Action,0.04,0.0,0.0,0.0,0.04,DeaHeaFre07Act
DeathSmiles II,2010,Shooter,0.0,0.0,0.03,0.0,0.03,DeaII10Sho
Dead Island,2011,Action,0.12,0.07,0.0,0.03,0.22,DeaIsl11Act
Dead Island,2011,Action,1.48,0.71,0.0,0.2,2.39,DeaIsl11Act
Dead Island,2011,Action,1.08,0.75,0.15,0.31,2.29,DeaIsl11Act
Dead Island Definitive Collection,2016,Action,0.02,0.02,0.0,0.0,0.04,DeaIslDefCol16Act
Dead Island Definitive Collection,2016,Action,0.02,0.07,0.01,0.02,0.12,DeaIslDefCol16Act
Dead Island: Riptide,0,Action,0.0,0.07,0.0,0.01,0.08,DeaIslRip0Act
Dead Island: Riptide,2013,Action,0.44,0.27,0.01,0.07,0.79,DeaIslRip13Act
Dead Island: Riptide,2013,Action,0.26,0.2,0.07,0.09,0.62,DeaIslRip13Act
Death Jr.,2005,Platform,0.17,0.0,0.0,0.01,0.19,DeaJr.05Pla
Death Jr. II: Root of Evil,2006,Platform,0.05,0.0,0.0,0.0,0.06,DeaJr.II:RooofEvi06Pla
Death Jr.: Root of Evil,2008,Platform,0.1,0.0,0.0,0.01,0.11,DeaJr.RooofEvi08Pla
Death Jr. and the Science Fair of Doom,2007,Platform,0.08,0.0,0.0,0.01,0.08,DeaJr.andtheSciFaiofDoo07Pla
Dead Man's Hand,2004,Shooter,0.09,0.02,0.0,0.0,0.11,DeaManHan04Sho
Deadly Premonition,2010,Action,0.08,0.05,0.0,0.02,0.15,DeaPre10Act
Deadly Premonition,2010,Action,0.18,0.06,0.0,0.02,0.27,DeaPre10Act
Dead Rising,2006,Action,1.16,0.65,0.08,0.2,2.09,DeaRis06Act
Dead Rising,2016,Action,0.01,0.0,0.0,0.0,0.02,DeaRis16Act
Dead Rising 2,2010,Action,0.1,0.02,0.0,0.01,0.14,DeaRis210Act
Dead Rising 2,2010,Action,0.43,0.57,0.15,0.22,1.38,DeaRis210Act
Dead Rising 2,2010,Action,0.75,0.53,0.09,0.12,1.5,DeaRis210Act
Dead Rising 2: Off the Record,2011,Action,0.04,0.02,0.0,0.01,0.06,DeaRis2:OfftheRec11Act
Dead Rising 2: Off the Record,2011,Action,0.11,0.08,0.1,0.03,0.33,DeaRis2:OfftheRec11Act
Dead Rising 2: Off the Record,2011,Action,0.17,0.09,0.0,0.02,0.28,DeaRis2:OfftheRec11Act
Dead Rising 3,2013,Action,1.06,0.35,0.01,0.12,1.54,DeaRis313Act
Dead Rising: Chop Till You Drop,2009,Action,0.15,0.07,0.05,0.02,0.29,DeaRisChoTilYouDro09Act
Dead Space,2008,Action,0.89,0.4,0.0,0.13,1.42,DeaSpa08Act
Dead Space,2008,Action,0.0,0.53,0.0,0.06,0.59,DeaSpa08Act
Dead Space,2008,Action,1.05,0.67,0.0,0.3,2.02,DeaSpa08Act
Dead Space 2,2011,Shooter,0.13,0.15,0.0,0.05,0.33,DeaSpa211Sho
Dead Space 2,2011,Shooter,0.73,0.5,0.0,0.21,1.44,DeaSpa211Sho
Dead Space 2,2011,Shooter,0.94,0.45,0.0,0.13,1.52,DeaSpa211Sho
Dead Space 3,0,Action,0.02,0.15,0.0,0.02,0.2,DeaSpa30Act
Dead Space 3,2013,Action,0.64,0.28,0.0,0.08,0.99,DeaSpa313Act
Dead Space 3,2013,Action,0.44,0.38,0.0,0.17,1.0,DeaSpa313Act
Dead Space Extraction,2009,Shooter,0.33,0.11,0.01,0.04,0.48,DeaSpaExt09Sho
Death Trap,1982,Action,0.15,0.01,0.0,0.0,0.17,DeaTra82Act
Deathrow: Underground Team Combat,2002,Sports,0.05,0.01,0.0,0.0,0.06,DeaUndTeaCom02Spo
Deadliest Warrior: Ancient Combat,2012,Fighting,0.04,0.0,0.0,0.0,0.04,DeaWarAncCom12Fig
Deadliest Warrior: Ancient Combat,2012,Fighting,0.04,0.0,0.0,0.0,0.04,DeaWarAncCom12Fig
Dead in the Water,1999,Action,0.03,0.02,0.0,0.0,0.05,DeaintheWat99Act
Dead or Alive 2,2000,Fighting,0.3,0.24,0.38,0.08,1.0,DeaorAli200Fig
Dead or Alive 2,2000,Fighting,0.0,0.0,0.14,0.0,0.14,DeaorAli200Fig
Dead or Alive 3,2001,Fighting,1.19,0.29,0.24,0.06,1.77,DeaorAli301Fig
Dead or Alive 4,2005,Fighting,0.3,0.03,0.1,0.03,0.47,DeaorAli405Fig
Dead or Alive 5,2012,Fighting,0.23,0.15,0.2,0.07,0.65,DeaorAli512Fig
Dead or Alive 5,2012,Fighting,0.19,0.08,0.03,0.02,0.32,DeaorAli512Fig
Dead or Alive 5,2013,Fighting,0.0,0.05,0.03,0.02,0.1,DeaorAli513Fig
Dead or Alive 5,2015,Fighting,0.09,0.13,0.08,0.04,0.33,DeaorAli515Fig
Dead or Alive 5,2015,Fighting,0.04,0.03,0.01,0.01,0.08,DeaorAli515Fig
Dead or Alive,1997,Fighting,0.0,0.0,0.18,0.0,0.18,DeaorAli97Fig
Dead or Alive,1998,Fighting,0.09,0.06,0.1,0.02,0.28,DeaorAli98Fig
Dead or Alive: Dimensions,2011,Fighting,0.13,0.21,0.07,0.03,0.45,DeaorAliDim11Fig
Dead or Alive Paradise,2010,Misc,0.07,0.02,0.07,0.02,0.17,DeaorAliPar10Mis
Dead or Alive Ultimate,2004,Fighting,0.3,0.1,0.08,0.02,0.5,DeaorAliUlt04Fig
Dead or Alive Xtreme 2,2006,Sports,0.15,0.03,0.06,0.02,0.26,DeaorAliXtr206Spo
Dead or Alive Xtreme 3: Fortune,2016,Sports,0.0,0.0,0.05,0.0,0.05,DeaorAliXtr3:For16Spo
Dead or Alive Xtreme 3: Venus,2016,Sports,0.0,0.0,0.03,0.0,0.03,DeaorAliXtr3:Ven16Spo
Dead or Alive Xtreme Beach Volleyball,2003,Sports,0.36,0.08,0.14,0.02,0.59,DeaorAliXtrBeaVol03Spo
Deal or No Deal,2006,Misc,0.0,0.01,0.0,0.0,0.01,DeaorNoDea06Mis
Deal or No Deal,2007,Misc,1.15,0.41,0.0,0.15,1.71,DeaorNoDea07Mis
Deal or No Deal,2009,Misc,1.22,0.0,0.0,0.09,1.31,DeaorNoDea09Mis
Deal or No Deal: Special Edition,2010,Misc,0.04,0.0,0.0,0.0,0.04,DeaorNoDeaSpeEdi10Mis
Deal or No Deal: The Banker is Back!,2008,Misc,0.0,0.2,0.0,0.0,0.2,DeaorNoDeaTheBanisBac08Mis
Dead to Rights,2002,Shooter,0.11,0.03,0.0,0.0,0.14,DeatoRig02Sho
Dead to Rights,2002,Shooter,0.67,0.52,0.0,0.17,1.36,DeatoRig02Sho
Dead to Rights,2002,Shooter,0.53,0.17,0.0,0.03,0.72,DeatoRig02Sho
Dead to Rights,2004,Shooter,0.01,0.0,0.0,0.0,0.02,DeatoRig04Sho
Dead to Rights II,2005,Shooter,0.1,0.08,0.0,0.03,0.2,DeatoRigII05Sho
Dead to Rights II,2005,Shooter,0.08,0.02,0.0,0.0,0.11,DeatoRigII05Sho
Dead to Rights: Reckoning,2005,Shooter,0.12,0.0,0.0,0.01,0.13,DeatoRigRec05Sho
Dead to Rights: Retribution,2010,Shooter,0.11,0.08,0.0,0.02,0.21,DeatoRigRet10Sho
Dead to Rights: Retribution,2010,Shooter,0.1,0.12,0.02,0.05,0.28,DeatoRigRet10Sho
Decathlete,1994,Sports,0.0,0.0,0.3,0.0,0.3,Dec94Spo
Deception III: Dark Delusion,1999,Role-Playing,0.02,0.01,0.0,0.0,0.04,DecIIIDarDel99Rol
Deception IV: Blood Ties,2014,Action,0.03,0.03,0.07,0.02,0.14,DecIV:BloTie14Act
Deception IV: Blood Ties,2014,Action,0.02,0.02,0.06,0.01,0.12,DecIV:BloTie14Act
Deca Sports,2008,Sports,1.13,0.87,0.29,0.25,2.54,DecSpo08Spo
Deca Sports 2,2009,Sports,0.33,0.34,0.09,0.07,0.82,DecSpo209Spo
Deca Sports 3,2010,Sports,0.15,0.07,0.0,0.02,0.24,DecSpo310Spo
Deca Sports DS,2009,Sports,0.08,0.02,0.0,0.01,0.11,DecSpoDS09Spo
Deca Sports Extreme,2011,Sports,0.08,0.0,0.03,0.01,0.12,DecSpoExt11Spo
Deepak Chopra's Leela,2011,Misc,0.11,0.01,0.0,0.01,0.14,DeeChoLee11Mis
Deepak Chopra's Leela,2011,Misc,0.07,0.05,0.0,0.01,0.13,DeeChoLee11Mis
Deer Drive,2009,Sports,0.67,0.04,0.0,0.05,0.76,DeeDri09Spo
Deer Drive,2010,Sports,0.41,0.0,0.0,0.02,0.44,DeeDri10Spo
Deer Drive: Legends,2012,Action,0.03,0.0,0.0,0.0,0.03,DeeDriLeg12Act
Deep Fear,1998,Adventure,0.0,0.0,0.08,0.0,0.08,DeeFea98Adv
Deer Hunter,2003,Sports,0.14,0.11,0.0,0.04,0.28,DeeHun03Spo
Deep Labyrinth,2006,Action,0.06,0.0,0.0,0.0,0.07,DeeLab06Act
Defender,2002,Misc,0.08,0.02,0.0,0.0,0.11,Def02Mis
Defender,2002,Misc,0.2,0.15,0.0,0.05,0.4,Def02Mis
Defender,2002,Misc,0.07,0.02,0.0,0.0,0.09,Def02Mis
Defiance,2013,Shooter,0.19,0.11,0.0,0.05,0.36,Def13Sho
Defiance,2013,Shooter,0.38,0.15,0.0,0.04,0.57,Def13Sho
Defiance,2013,Shooter,0.14,0.04,0.0,0.02,0.21,Def13Sho
DefCon 5,1995,Shooter,0.04,0.03,0.0,0.0,0.07,Def595Sho
Defender,1980,Misc,0.99,0.05,0.0,0.01,1.05,Def80Mis
Defendin' De Penguin,2008,Strategy,0.05,0.0,0.0,0.0,0.05,DefDePen08Str
Defendin' De Penguin,2008,Strategy,0.02,0.0,0.0,0.0,0.02,DefDePen08Str
Defender II,1987,Shooter,0.42,0.02,0.0,0.0,0.45,DefII87Sho
Def Jam Fight For NY: The Takeover,2006,Action,0.08,0.0,0.0,0.01,0.09,DefJamFigForNY:TheTak06Act
Def Jam: Fight for NY,2004,Fighting,0.17,0.05,0.0,0.01,0.22,DefJamFigforNY04Fig
Def Jam: Fight for NY,2004,Fighting,0.86,0.67,0.0,0.22,1.76,DefJamFigforNY04Fig
Def Jam: Fight for NY,0,Fighting,0.43,0.1,0.0,0.02,0.54,DefJamFigforNY0Fig
Def Jam Icon,2007,Action,0.3,0.01,0.0,0.03,0.35,DefJamIco07Act
Def Jam Icon,2007,Action,0.16,0.19,0.0,0.08,0.43,DefJamIco07Act
Def Jam Rapstar,2010,Misc,0.25,0.03,0.0,0.02,0.29,DefJamRap10Mis
Def Jam Rapstar,2010,Misc,0.31,0.02,0.0,0.02,0.35,DefJamRap10Mis
Def Jam Rapstar,2010,Misc,0.25,0.05,0.0,0.03,0.33,DefJamRap10Mis
Def Jam Vendetta,2003,Fighting,0.19,0.05,0.0,0.01,0.25,DefJamVen03Fig
Def Jam Vendetta,2003,Fighting,0.95,0.74,0.0,0.25,1.94,DefJamVen03Fig
Delta Force: Black Hawk Down,2005,Shooter,0.25,0.07,0.0,0.01,0.34,DelForBlaHawDow05Sho
Delta Force: Black Hawk Down,2005,Shooter,0.22,0.17,0.0,0.06,0.46,DelForBlaHawDow05Sho
Demigod,2009,Strategy,0.0,0.02,0.0,0.0,0.02,Dem09Str
Demon Attack,1981,Shooter,1.99,0.12,0.0,0.02,2.13,DemAtt81Sho
Demon Chaos,0,Action,0.0,0.0,0.09,0.0,0.09,DemCha0Act
Demolition Company: Gold Edition,2011,Simulation,0.0,0.02,0.0,0.0,0.02,DemComGolEdi11Sim
DemiKids: Dark Version,2002,Role-Playing,0.02,0.01,0.0,0.0,0.02,DemDarVer02Rol
Demon Driver: Time to Burn Rubber!,2003,Racing,0.02,0.01,0.0,0.0,0.03,DemDriTimtoBurRub03Rac
Demon Gaze,2013,Role-Playing,0.06,0.03,0.08,0.02,0.2,DemGaz13Rol
Demon Gaze 2,2014,Role-Playing,0.0,0.0,0.01,0.0,0.01,DemGaz214Rol
Dementium II,2010,Shooter,0.09,0.02,0.0,0.01,0.12,DemII10Sho
DemiKids: Light Version,2002,Role-Playing,0.02,0.01,0.0,0.0,0.02,DemLigVer02Rol
Demolition Racer,1998,Racing,0.17,0.12,0.0,0.02,0.31,DemRac98Rac
Demon's Souls,2009,Role-Playing,0.97,0.34,0.35,0.18,1.84,DemSou09Rol
Dementium: The Ward,2007,Shooter,0.15,0.01,0.0,0.01,0.17,DemTheWar07Sho
Denki Blocks!,2001,Puzzle,0.03,0.01,0.0,0.0,0.04,DenBlo01Puz
Dengeki Bunko Fighting Climax,2014,Fighting,0.05,0.0,0.09,0.01,0.16,DenBunFigCli14Fig
Dengeki Bunko Fighting Climax,2014,Fighting,0.08,0.0,0.07,0.03,0.18,DenBunFigCli14Fig
Densha De Go! 2,1999,Simulation,0.0,0.0,0.38,0.03,0.41,DenDeGo!299Sim
Densha De Go! 3 Tsuukinhen,2001,Simulation,0.0,0.0,0.06,0.0,0.06,DenDeGo!3Tsu01Sim
Densha De Go! 64,1999,Simulation,0.0,0.0,0.05,0.07,0.12,DenDeGo!6499Sim
Densha De Go!,1997,Simulation,0.0,0.0,1.02,0.07,1.09,DenDeGo!97Sim
Dengeki Gakuen RPG: Cross of Venus,2009,Role-Playing,0.0,0.0,0.05,0.0,0.05,DenGakRPGCroofVen09Rol
Dengeki Gakuen RPG: Cross of Venus Special,2011,Role-Playing,0.0,0.0,0.01,0.0,0.01,DenGakRPGCroofVenSpe11Rol
Dennou Senki Virtual-On Force,2010,Fighting,0.0,0.0,0.03,0.0,0.03,DenSenVirFor10Fig
Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,2007,Simulation,0.0,0.0,0.02,0.0,0.02,DendeGo!ShiEX:SanShi07Sim
Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,2010,Simulation,0.0,0.0,0.02,0.0,0.02,DendeGo!TokFukShonoYam10Sim
Densetsu no Stafi,2002,Platform,0.0,0.0,0.46,0.01,0.47,DennoSta02Pla
Densetsu no Stafi 2,2003,Platform,0.0,0.0,0.43,0.01,0.44,DennoSta203Pla
Densetsu no Stafi 3,2004,Platform,0.0,0.0,0.23,0.01,0.24,DennoSta304Pla
Densetsu no Stafi 4,2006,Platform,0.0,0.0,0.17,0.0,0.17,DennoSta406Pla
Densetsu no Yuusha no Densetsu: Legendary Saga,2010,Role-Playing,0.0,0.0,0.01,0.0,0.01,DennoYuunoDenLegSag10Rol
Deponia,2012,Adventure,0.0,0.13,0.0,0.03,0.15,Dep12Adv
Derby Jockey 2,1995,Sports,0.0,0.0,0.1,0.0,0.1,DerJoc295Spo
Derby Jockey: Kishou e no Michi,1994,Sports,0.0,0.0,0.07,0.0,0.07,DerJocKisenoMic94Spo
Derby Stallion 04,2004,Sports,0.0,0.0,0.55,0.0,0.55,DerSta0404Spo
Derby Stallion 64,2001,Sports,0.0,0.0,0.15,0.0,0.15,DerSta6401Spo
Derby Stallion 96,1996,Sports,0.0,0.0,1.04,0.01,1.05,DerSta9696Spo
Derby Stallion,1997,Sports,0.0,0.0,1.96,0.14,2.09,DerSta97Spo
Derby Stallion 98,1998,Sports,0.0,0.0,0.08,0.0,0.08,DerSta9898Spo
Derby Stallion 99,1999,Sports,0.0,0.0,1.06,0.07,1.13,DerSta9999Spo
Derby Stallion,1999,Sports,0.0,0.0,0.09,0.0,0.09,DerSta99Spo
Derby Stallion Advance,2002,Sports,0.0,0.0,0.12,0.0,0.13,DerStaAdv02Spo
Derby Stallion DS,2008,Sports,0.0,0.0,0.32,0.0,0.32,DerStaDS08Spo
Derby Stallion Gold,2014,Sports,0.0,0.0,0.14,0.0,0.14,DerStaGol14Spo
Derby Stallion II,1994,Sports,0.0,0.0,0.87,0.0,0.87,DerStaII94Spo
Derby Stallion III,1995,Sports,0.0,0.0,1.15,0.0,1.15,DerStaIII95Spo
Derby Stallion P,2006,Sports,0.0,0.0,0.1,0.0,0.1,DerStaP06Spo
Derby Time 2006,2006,Sports,0.0,0.0,0.03,0.0,0.03,DerTim20006Spo
Derby Tsuku 5: Derby Uma o Tsukurou!,2006,Sports,0.0,0.0,0.04,0.0,0.04,DerTsu5:DerUmaoTsu06Spo
Derby Tsuku: Derby Uma o Tsukurou!,2000,Sports,0.0,0.0,0.08,0.0,0.08,DerTsuDerUmaoTsu00Spo
Destiny,2014,Shooter,1.3,0.49,0.0,0.16,1.95,Des14Sho
Destiny,2014,Shooter,0.67,0.66,0.12,0.27,1.73,Des14Sho
Destiny,2014,Shooter,2.13,0.92,0.0,0.23,3.28,Des14Sho
Destiny,2014,Shooter,2.49,2.05,0.16,0.96,5.65,Des14Sho
Descent,1996,Shooter,0.11,0.07,0.0,0.01,0.19,Des96Sho
Desire,1997,Adventure,0.0,0.0,0.14,0.0,0.14,Des97Adv
Destrega,1998,Fighting,0.04,0.03,0.0,0.0,0.07,Des98Fig
Destroy All Humans!,2005,Shooter,0.34,0.11,0.0,0.02,0.46,DesAllHum05Sho
Destroy All Humans!,2005,Shooter,0.78,0.03,0.0,0.13,0.94,DesAllHum05Sho
Destroy All Humans! 2,2006,Action,0.4,0.02,0.0,0.07,0.48,DesAllHum206Act
Destroy All Humans! Big Willy Unleashed,2008,Action,0.13,0.0,0.0,0.01,0.14,DesAllHumBigWilUnl08Act
Destroy All Humans! Path of the Furon,2008,Action,0.08,0.04,0.0,0.01,0.13,DesAllHumPatoftheFur08Act
Destroy All Humans! Path of the Furon,2009,Action,0.0,0.08,0.0,0.01,0.09,DesAllHumPatoftheFur09Act
Destruction Derby 2,1996,Racing,0.65,0.44,0.0,0.08,1.17,DesDer296Rac
Destruction Derby 64,1999,Racing,0.13,0.03,0.0,0.0,0.16,DesDer6499Rac
Destruction Derby,1995,Racing,0.5,0.34,0.0,0.06,0.9,DesDer95Rac
Destruction Derby Arenas,2004,Racing,0.06,0.05,0.0,0.02,0.13,DesDerAre04Rac
Destruction Derby Raw,2000,Racing,0.08,0.05,0.0,0.01,0.14,DesDerRaw00Rac
Desert Falcon,1987,Shooter,0.24,0.01,0.0,0.0,0.26,DesFal87Sho
Destiny Links,2009,Role-Playing,0.0,0.0,0.01,0.0,0.01,DesLin09Rol
Descent Maximum,1997,Shooter,0.05,0.04,0.0,0.01,0.1,DesMax97Sho
Despicable Me: The Game - Minion Mayhem,2010,Puzzle,0.42,0.09,0.0,0.04,0.54,DesMe:TheGam-MinMay10Puz
Despicable Me: The Game,2010,Platform,0.05,0.04,0.0,0.01,0.1,DesMe:TheGam10Pla
Despicable Me: The Game,2010,Platform,0.05,0.08,0.0,0.04,0.17,DesMe:TheGam10Pla
Despicable Me: The Game,2010,Platform,0.19,0.12,0.0,0.03,0.33,DesMe:TheGam10Pla
Desert Strike Advance,2002,Simulation,0.05,0.02,0.0,0.0,0.06,DesStrAdv02Sim
Destiny: The Collection,2016,Shooter,0.01,0.02,0.0,0.0,0.04,DesTheCol16Sho
Destiny: The Collection,2016,Shooter,0.01,0.04,0.0,0.01,0.06,DesTheCol16Sho
Destiny: The Taken King,2015,Shooter,0.16,0.17,0.02,0.06,0.41,DesTheTakKin15Sho
Destiny: The Taken King,2015,Shooter,0.77,0.78,0.04,0.31,1.91,DesTheTakKin15Sho
Destiny: The Taken King,2015,Shooter,0.22,0.12,0.0,0.03,0.38,DesTheTakKin15Sho
Destiny: The Taken King,2015,Shooter,0.82,0.23,0.0,0.11,1.17,DesTheTakKin15Sho
Desktop Tower Defense,2009,Strategy,0.11,0.0,0.0,0.01,0.11,DesTowDef09Str
Detective Barbie: The Mystery Cruise,1999,Adventure,0.08,0.05,0.0,0.01,0.14,DetBarTheMysCru99Adv
Detective Conan: Marionette Symphony,2013,Adventure,0.0,0.0,0.05,0.0,0.05,DetConMarSym13Adv
Detective Conan: Phantom Rhapsody,2014,Action,0.0,0.0,0.03,0.0,0.03,DetConPhaRha14Act
Detective Conan: Prelude from the Past,2012,Action,0.0,0.0,0.05,0.0,0.05,DetConPrefrothePas12Act
Detective Conan: Prelude from the Past,2012,Action,0.0,0.0,0.04,0.0,0.04,DetConPrefrothePas12Act
Detective Jinguuji Saburo: Ronde Revenge,2012,Action,0.0,0.0,0.02,0.0,0.02,DetJinSabRonRev12Act
Detective Opera: Milky Holmes 2,2012,Adventure,0.0,0.0,0.03,0.0,0.03,DetOpeMilHol212Adv
Detana TwinBee Yahho! Deluxe Pack,1995,Shooter,0.0,0.0,0.13,0.0,0.13,DetTwiYahDelPac95Sho
Detana TwinBee Yahho! Deluxe Pack,1995,Shooter,0.0,0.0,0.08,0.01,0.09,DetTwiYahDelPac95Sho
Deus Ex,2000,Role-Playing,0.0,0.01,0.0,0.0,0.01,DeuEx00Rol
Deus Ex: Human Revolution,2011,Shooter,0.5,0.6,0.07,0.23,1.39,DeuEx:HumRev11Sho
Deus Ex: Human Revolution,2011,Shooter,0.25,0.25,0.0,0.09,0.59,DeuEx:HumRev11Sho
Deus Ex: Human Revolution,2011,Shooter,0.76,0.48,0.02,0.12,1.39,DeuEx:HumRev11Sho
Deus Ex: Human Revolution,2013,Shooter,0.06,0.05,0.0,0.01,0.12,DeuEx:HumRev13Sho
Deus Ex: Invisible War,2003,Shooter,0.25,0.07,0.0,0.01,0.33,DeuEx:InvWar03Sho
Deus Ex: Mankind Divided,2016,Role-Playing,0.08,0.06,0.0,0.01,0.15,DeuEx:ManDiv16Rol
Deus Ex: Mankind Divided,2016,Role-Playing,0.0,0.02,0.0,0.0,0.02,DeuEx:ManDiv16Rol
Deus Ex: Mankind Divided,2016,Role-Playing,0.1,0.18,0.0,0.05,0.33,DeuEx:ManDiv16Rol
Deus Ex: The Conspiracy,2002,Action,0.1,0.08,0.0,0.03,0.21,DeuEx:TheCon02Act
Devil Dice,1998,Puzzle,0.05,0.03,1.1,0.08,1.26,DevDic98Puz
Devil Kings,2005,Action,0.03,0.03,0.18,0.01,0.25,DevKin05Act
Devil May Cry,2001,Action,1.36,0.86,0.64,0.13,2.99,DevMayCry01Act
Devil May Cry 2,2003,Action,0.71,0.58,0.51,0.17,1.97,DevMayCry203Act
Devil May Cry 3: Dante's Awakening,2005,Action,0.99,0.63,0.29,0.19,2.09,DevMayCry3:DanAwa05Act
Devil May Cry 3: Dante's Awakening Special Edition,2006,Action,1.06,0.82,0.05,0.28,2.21,DevMayCry3:DanAwaSpeEdi06Act
Devil May Cry 4,2008,Action,0.58,0.46,0.34,0.21,1.59,DevMayCry408Act
Devil May Cry 4,2008,Action,0.79,0.34,0.08,0.13,1.35,DevMayCry408Act
Devil May Cry 4,2008,Action,0.01,0.02,0.0,0.01,0.04,DevMayCry408Act
Devil May Cry 4,2015,Action,0.01,0.0,0.08,0.0,0.09,DevMayCry415Act
Devil May Cry HD Collection,2012,Action,0.28,0.11,0.01,0.03,0.44,DevMayCryHDCol12Act
Devil May Cry HD Collection,2012,Action,0.42,0.21,0.11,0.1,0.84,DevMayCryHDCol12Act
Devil Survivor: Over Clock,2015,Strategy,0.0,0.0,0.02,0.0,0.02,DevSurOveClo15Str
Devil's Third,2015,Action,0.04,0.02,0.0,0.01,0.06,DevThi15Act
Dewy's Adventure,2007,Platform,0.14,0.0,0.01,0.01,0.16,DewAdv07Pla
Dexter's Lab Chess Challenge,2002,Misc,0.14,0.05,0.0,0.0,0.2,DexLabCheCha02Mis
Dexter's Laboratory Deesaster Strikes,2001,Adventure,0.3,0.11,0.0,0.01,0.41,DexLabDeeStr01Adv
Di-Gata Defenders,2008,Role-Playing,0.06,0.0,0.0,0.0,0.06,Di-Def08Rol
DiRT,2007,Racing,0.0,0.02,0.0,0.0,0.02,DiR07Rac
DiRT,2007,Racing,0.38,0.4,0.0,0.09,0.87,DiR07Rac
DiRT,2007,Racing,0.16,0.67,0.0,0.23,1.06,DiR07Rac
DiRT 2,2009,Racing,0.32,0.4,0.0,0.09,0.81,DiR209Rac
DiRT 2,2009,Racing,0.0,0.04,0.0,0.01,0.05,DiR209Rac
DiRT 2,2009,Racing,0.06,0.04,0.0,0.01,0.12,DiR209Rac
DiRT 2,2009,Racing,0.11,0.23,0.0,0.04,0.38,DiR209Rac
DiRT 2,2009,Racing,0.09,0.16,0.0,0.09,0.33,DiR209Rac
DiRT 2,2009,Racing,0.27,0.53,0.0,0.2,1.01,DiR209Rac
DiRT 3,2011,Racing,0.0,0.13,0.0,0.03,0.16,DiR311Rac
DiRT 3,2011,Racing,0.23,0.41,0.01,0.08,0.73,DiR311Rac
DiRT 3,2011,Racing,0.27,0.59,0.01,0.21,1.08,DiR311Rac
DiRT Rally,2016,Racing,0.0,0.03,0.0,0.0,0.03,DiRRal16Rac
DiRT Rally,2016,Racing,0.03,0.08,0.0,0.01,0.11,DiRRal16Rac
DiRT Rally,2016,Racing,0.03,0.24,0.0,0.05,0.32,DiRRal16Rac
DiRT Showdown,2012,Racing,0.08,0.14,0.0,0.02,0.24,DiRSho12Rac
DiRT Showdown,2012,Racing,0.02,0.13,0.0,0.04,0.19,DiRSho12Rac
Diablo,1996,Role-Playing,0.01,1.58,0.0,0.0,1.59,Dia96Rol
Diablo,1997,Role-Playing,0.29,0.19,0.07,0.04,0.58,Dia97Rol
Diary Girl,2008,Misc,0.01,0.0,0.0,0.0,0.01,DiaGir08Mis
Diablo II,2000,Role-Playing,0.01,0.09,0.0,0.02,0.13,DiaII00Rol
Diablo II: Lord of Destruction,2001,Role-Playing,1.03,0.02,0.0,0.0,1.06,DiaII:LorofDes01Rol
Diablo III,2012,Role-Playing,2.43,2.15,0.0,0.62,5.2,DiaIII12Rol
Diablo III,2013,Role-Playing,0.89,0.44,0.0,0.12,1.45,DiaIII13Rol
Diablo III,2013,Role-Playing,0.71,0.83,0.15,0.35,2.05,DiaIII13Rol
Diablo III,2014,Role-Playing,0.35,0.24,0.0,0.05,0.64,DiaIII14Rol
Diablo III,2014,Role-Playing,0.49,0.88,0.06,0.3,1.74,DiaIII14Rol
Diabolik Lovers,2012,Adventure,0.0,0.0,0.05,0.0,0.05,DiaLov12Adv
Diabolik Lovers: Dark Fate,2015,Action,0.0,0.0,0.03,0.0,0.03,DiaLovDarFat15Act
Diabolik Lovers: Lunatic Parade,2016,Adventure,0.0,0.0,0.03,0.0,0.03,DiaLovLunPar16Adv
Diabolik Lovers: More Blood,2013,Adventure,0.0,0.0,0.03,0.0,0.03,DiaLovMorBlo13Adv
Diabolik Lovers: More Blood,2015,Adventure,0.0,0.0,0.02,0.0,0.02,DiaLovMorBlo15Adv
Diabolik Lovers: Vandead Carnival,2014,Action,0.0,0.0,0.02,0.0,0.02,DiaLovVanCar14Act
Diddy Kong Racing,1997,Racing,2.91,0.99,0.89,0.1,4.88,DidKonRac97Rac
Diddy Kong Racing DS,2007,Racing,1.1,0.04,0.0,0.1,1.24,DidKonRacDS07Rac
Diego's Build & Rescue,2010,Action,0.07,0.0,0.0,0.01,0.08,DieBui&Res10Act
Die Hard Trilogy 2: Viva Las Vegas,1999,Action,0.27,0.18,0.0,0.03,0.49,DieHarTri2:VivLasVeg99Act
Die Hard Trilogy,1996,Shooter,0.85,0.58,0.0,0.1,1.54,DieHarTri96Sho
